generation,best_g_mean,best_num_features,fitness_model,best_generation,max_g_mean
5,0.6657538222369767,44,RandomForest,40,0.6694404793081845
6,0.6664423366852572,59,RandomForest,40,0.6694404793081845
7,0.6664423366852572,59,RandomForest,40,0.6694404793081845
8,0.6664423366852572,59,RandomForest,40,0.6694404793081845
9,0.6664423366852572,59,RandomForest,40,0.6694404793081845
10,0.6677303061989398,58,RandomForest,40,0.6694404793081845
11,0.6677303061989398,58,RandomForest,40,0.6694404793081845
12,0.6677303061989398,58,RandomForest,40,0.6694404793081845
13,0.6677303061989398,58,RandomForest,40,0.6694404793081845
14,0.6677303061989398,58,RandomForest,40,0.6694404793081845
15,0.6677303061989398,58,RandomForest,40,0.6694404793081845
16,0.6677303061989398,58,RandomForest,40,0.6694404793081845
17,0.6677303061989398,58,RandomForest,40,0.6694404793081845
18,0.6677303061989398,58,RandomForest,40,0.6694404793081845
19,0.6677303061989398,58,RandomForest,40,0.6694404793081845
20,0.6677303061989398,58,RandomForest,40,0.6694404793081845
21,0.6677303061989398,58,RandomForest,40,0.6694404793081845
22,0.6677303061989398,58,RandomForest,40,0.6694404793081845
23,0.6677303061989398,58,RandomForest,40,0.6694404793081845
24,0.6677303061989398,58,RandomForest,40,0.6694404793081845
25,0.6677303061989398,58,RandomForest,40,0.6694404793081845
26,0.6677303061989398,58,RandomForest,40,0.6694404793081845
27,0.6677303061989398,58,RandomForest,40,0.6694404793081845
28,0.6677303061989398,58,RandomForest,40,0.6694404793081845
29,0.6677303061989398,58,RandomForest,40,0.6694404793081845
30,0.6677303061989398,58,RandomForest,40,0.6694404793081845
31,0.6677303061989398,58,RandomForest,40,0.6694404793081845
32,0.6677303061989398,58,RandomForest,40,0.6694404793081845
33,0.6677303061989398,58,RandomForest,40,0.6694404793081845
34,0.6677303061989398,58,RandomForest,40,0.6694404793081845
35,0.6677303061989398,58,RandomForest,40,0.6694404793081845
36,0.6677303061989398,58,RandomForest,40,0.6694404793081845
37,0.6677303061989398,58,RandomForest,40,0.6694404793081845
38,0.6677303061989398,58,RandomForest,40,0.6694404793081845
39,0.6677303061989398,58,RandomForest,40,0.6694404793081845
40,0.6694404793081845,45,RandomForest,40,0.6694404793081845
41,0.6694404793081845,45,RandomForest,40,0.6694404793081845
42,0.6694404793081845,45,RandomForest,40,0.6694404793081845
43,0.6694404793081845,45,RandomForest,40,0.6694404793081845
44,0.6694404793081845,45,RandomForest,40,0.6694404793081845
45,0.6694404793081845,45,RandomForest,40,0.6694404793081845
46,0.6694404793081845,45,RandomForest,40,0.6694404793081845
47,0.6694404793081845,45,RandomForest,40,0.6694404793081845
48,0.6694404793081845,45,RandomForest,40,0.6694404793081845
49,0.6694404793081845,45,RandomForest,40,0.6694404793081845
50,0.6694404793081845,45,RandomForest,40,0.6694404793081845
51,0.6694404793081845,45,RandomForest,40,0.6694404793081845
52,0.6694404793081845,45,RandomForest,40,0.6694404793081845
53,0.6694404793081845,45,RandomForest,40,0.6694404793081845
54,0.6694404793081845,45,RandomForest,40,0.6694404793081845
55,0.6694404793081845,45,RandomForest,40,0.6694404793081845
56,0.6694404793081845,45,RandomForest,40,0.6694404793081845
57,0.6694404793081845,45,RandomForest,40,0.6694404793081845
58,0.6694404793081845,45,RandomForest,40,0.6694404793081845
59,0.6694404793081845,45,RandomForest,40,0.6694404793081845
60,0.6694404793081845,45,RandomForest,40,0.6694404793081845
61,0.6694404793081845,45,RandomForest,40,0.6694404793081845
62,0.6694404793081845,45,RandomForest,40,0.6694404793081845
63,0.6694404793081845,45,RandomForest,40,0.6694404793081845
64,0.6694404793081845,45,RandomForest,40,0.6694404793081845
65,0.6694404793081845,45,RandomForest,40,0.6694404793081845
66,0.6694404793081845,45,RandomForest,40,0.6694404793081845
67,0.6694404793081845,45,RandomForest,40,0.6694404793081845
68,0.6694404793081845,45,RandomForest,40,0.6694404793081845
69,0.6694404793081845,45,RandomForest,40,0.6694404793081845
70,0.6694404793081845,45,RandomForest,40,0.6694404793081845
71,0.6694404793081845,45,RandomForest,40,0.6694404793081845
72,0.6694404793081845,45,RandomForest,40,0.6694404793081845
73,0.6694404793081845,45,RandomForest,40,0.6694404793081845
74,0.6694404793081845,45,RandomForest,40,0.6694404793081845
75,0.6694404793081845,45,RandomForest,40,0.6694404793081845
76,0.6694404793081845,45,RandomForest,40,0.6694404793081845
77,0.6694404793081845,45,RandomForest,40,0.6694404793081845
78,0.6694404793081845,45,RandomForest,40,0.6694404793081845
79,0.6694404793081845,45,RandomForest,40,0.6694404793081845
80,0.6694404793081845,45,RandomForest,40,0.6694404793081845
0,0.624284559751116,13,DecisionTree_depth3,63,0.6416798255568268
1,0.6282613189241056,26,DecisionTree_depth3,63,0.6416798255568268
2,0.6282613189241056,26,DecisionTree_depth3,63,0.6416798255568268
3,0.6282613189241056,26,DecisionTree_depth3,63,0.6416798255568268
4,0.6282613189241056,26,DecisionTree_depth3,63,0.6416798255568268
5,0.6297383009944951,17,DecisionTree_depth3,63,0.6416798255568268
6,0.6317326607710243,19,DecisionTree_depth3,63,0.6416798255568268
7,0.6317326607710243,19,DecisionTree_depth3,63,0.6416798255568268
8,0.6317326607710243,19,DecisionTree_depth3,63,0.6416798255568268
9,0.6317326607710243,19,DecisionTree_depth3,63,0.6416798255568268
10,0.6317326607710243,10,DecisionTree_depth3,63,0.6416798255568268
11,0.6317326607710243,10,DecisionTree_depth3,63,0.6416798255568268
12,0.6317326607710243,10,DecisionTree_depth3,63,0.6416798255568268
13,0.6317326607710243,10,DecisionTree_depth3,63,0.6416798255568268
14,0.6317326607710243,10,DecisionTree_depth3,63,0.6416798255568268
15,0.633499054602157,10,DecisionTree_depth3,63,0.6416798255568268
16,0.633499054602157,10,DecisionTree_depth3,63,0.6416798255568268
17,0.6341896831006507,9,DecisionTree_depth3,63,0.6416798255568268
18,0.6341896831006507,9,DecisionTree_depth3,63,0.6416798255568268
19,0.6345876394198082,11,DecisionTree_depth3,63,0.6416798255568268
20,0.6345876394198082,11,DecisionTree_depth3,63,0.6416798255568268
21,0.6345876394198082,11,DecisionTree_depth3,63,0.6416798255568268
22,0.63879995806906,27,DecisionTree_depth3,63,0.6416798255568268
23,0.6391849994637828,15,DecisionTree_depth3,63,0.6416798255568268
24,0.6391849994637828,18,DecisionTree_depth3,63,0.6416798255568268
25,0.6391849994637828,18,DecisionTree_depth3,63,0.6416798255568268
26,0.6393153612379803,19,DecisionTree_depth3,63,0.6416798255568268
27,0.6393153612379803,20,DecisionTree_depth3,63,0.6416798255568268
28,0.6393153612379803,19,DecisionTree_depth3,63,0.6416798255568268
29,0.6401789994347561,25,DecisionTree_depth3,63,0.6416798255568268
30,0.6401789994347561,25,DecisionTree_depth3,63,0.6416798255568268
31,0.6401789994347561,25,DecisionTree_depth3,63,0.6416798255568268
32,0.6401789994347561,25,DecisionTree_depth3,63,0.6416798255568268
33,0.640858121817458,9,DecisionTree_depth3,63,0.6416798255568268
34,0.640858121817458,9,DecisionTree_depth3,63,0.6416798255568268
35,0.640858121817458,9,DecisionTree_depth3,63,0.6416798255568268
36,0.640858121817458,9,DecisionTree_depth3,63,0.6416798255568268
37,0.640858121817458,9,DecisionTree_depth3,63,0.6416798255568268
38,0.640858121817458,9,DecisionTree_depth3,63,0.6416798255568268
39,0.640858121817458,9,DecisionTree_depth3,63,0.6416798255568268
40,0.640858121817458,9,DecisionTree_depth3,63,0.6416798255568268
41,0.640858121817458,9,DecisionTree_depth3,63,0.6416798255568268
42,0.640858121817458,9,DecisionTree_depth3,63,0.6416798255568268
43,0.640997003762288,16,DecisionTree_depth3,63,0.6416798255568268
44,0.640997003762288,16,DecisionTree_depth3,63,0.6416798255568268
45,0.640997003762288,16,DecisionTree_depth3,63,0.6416798255568268
46,0.640997003762288,16,DecisionTree_depth3,63,0.6416798255568268
47,0.640997003762288,16,DecisionTree_depth3,63,0.6416798255568268
