modelo,pareto_idx,n_variables,precision_cv,recall_cv,accuracy_test,precision_test,recall_test,f1_test,custom_score_test,TN,FP,FN,TP,selected_features
LogisticRegression,2,2,0.4700540511816726,0.7523641782956239,0.5017361111111112,0.47619047619047616,0.9125475285171103,0.6258148631029987,0.6507332971211298,49,264,23,240,"['plomo_sangre_umol_l', 'raza_etnia_2.0']"
LogisticRegression,23,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['tiempo_seg_cond1', 'caidas_1']"
LogisticRegression,29,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['caidas_1', 'tiempo_seg_cond1']"
LogisticRegression,45,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['tiempo_seg_cond1', 'caidas_1']"
LogisticRegression,47,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['caidas_1', 'tiempo_seg_cond1']"
LogisticRegression,52,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['caidas_1', 'tiempo_seg_cond1']"
LogisticRegression,67,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['tiempo_seg_cond1', 'caidas_1']"
LogisticRegression,95,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['caidas_1', 'tiempo_seg_cond1']"
LogisticRegression,99,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['tiempo_seg_cond1', 'caidas_1']"
LogisticRegression,111,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['caidas_1', 'tiempo_seg_cond1']"
LogisticRegression,112,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['tiempo_seg_cond1', 'caidas_1']"
LogisticRegression,147,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['tiempo_seg_cond1', 'caidas_1']"
LogisticRegression,181,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['tiempo_seg_cond1', 'caidas_1']"
LogisticRegression,189,2,0.4514864427817268,0.9307275436932665,0.4461805555555556,0.4483394833948339,0.9239543726235742,0.6037267080745342,0.63858543908633,14,299,20,243,"['tiempo_seg_cond1', 'caidas_1']"
SVC,6,2,0.4614998939995263,0.8781059477035633,0.5121527777777778,0.4811715481171548,0.8745247148288974,0.6207827260458839,0.6385128148018518,65,248,33,230,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,10,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,13,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,34,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,38,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,39,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,42,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,65,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,79,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,83,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,84,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,89,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,90,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,92,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,98,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,104,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,106,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,107,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,119,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,127,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,133,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,144,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,159,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,161,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,165,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,168,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,169,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,184,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,195,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,199,2,0.46080144569579745,0.8698685814930226,0.5138888888888888,0.48210526315789476,0.870722433460076,0.6205962059620597,0.6375521312787673,67,246,34,229,"['raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,8,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,31,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,46,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,60,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,62,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,86,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,88,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,93,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,103,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,105,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,108,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,113,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,130,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,131,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,135,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,140,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,151,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,162,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,164,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,170,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,172,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,179,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,182,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,185,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,192,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,193,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,196,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
LogisticRegression,197,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
SVC,13,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
SVC,16,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
SVC,35,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
SVC,37,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
SVC,40,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
SVC,47,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
SVC,61,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
SVC,62,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
SVC,64,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
SVC,65,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
SVC,69,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
SVC,76,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
SVC,78,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['medicacion_osteoporosis_1', 'fracturas_1']"
SVC,85,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
SVC,89,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
SVC,91,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
SVC,92,2,0.4577028626701642,0.8929548841620377,0.4704861111111111,0.4588235294117647,0.8897338403041825,0.6054333764553687,0.6311876537687318,37,276,29,234,"['fracturas_1', 'medicacion_osteoporosis_1']"
