modelo,pareto_idx,n_variables,precision_cv,recall_cv,accuracy_test,precision_test,recall_test,f1_test,custom_score_test,TN,FP,FN,TP,selected_features
LogisticRegression,118,30,0.6901820187534473,0.6704376100799351,0.6458333333333334,0.6088560885608856,0.6273764258555133,0.6179775280898876,0.6162642234787368,207,106,98,165,"['caidas_1', 'intentos_totales_elasto', 'manganeso_sangre_nmol_l', 'peso_kg', 'tiempo_seg_cond1', 'ratio_albumina_creatinina', 'pulso', 'hemoglobina_g_dl', 'estado_examen_balance_1', 'cadmio_sangre_nmol_l', 'leucocitos_totales', 'raza_etnia_7.0', 'ratio_iqr_mediana', 'elegibilidad_balance_1', 'edad_an', 'eosinofilos_abs', 'plaquetas_totales', 'tamano_manguito_pa_3.0', 'largo_brazo_superior_cm', 'genero_1', ""tipo_sonda_elasto_b'XL'"", 'plomo_sangre_umol_l', 'fracturas_1', 'hdl_mmol_l', 'creatinina_orina_umol_l', 'medicacion_osteoporosis_1', 'neutrofilos_abs', 'linfocitos_abs', 'raza_etnia_4.0', 'trigliceridos_mmol_l']"
LogisticRegression,145,30,0.6901820187534473,0.6704376100799351,0.6458333333333334,0.6088560885608856,0.6273764258555133,0.6179775280898876,0.6162642234787368,207,106,98,165,"[""tipo_sonda_elasto_b'XL'"", 'caidas_1', 'ratio_albumina_creatinina', 'manganeso_sangre_nmol_l', 'intentos_totales_elasto', 'genero_1', 'trigliceridos_mmol_l', 'tiempo_seg_cond1', 'neutrofilos_abs', 'plomo_sangre_umol_l', 'hemoglobina_g_dl', 'pulso', 'linfocitos_abs', 'fracturas_1', 'cadmio_sangre_nmol_l', 'hdl_mmol_l', 'eosinofilos_abs', 'raza_etnia_7.0', 'plaquetas_totales', 'medicacion_osteoporosis_1', 'leucocitos_totales', 'raza_etnia_4.0', 'estado_examen_balance_1', 'largo_brazo_superior_cm', 'edad_an', 'tamano_manguito_pa_3.0', 'peso_kg', 'elegibilidad_balance_1', 'ratio_iqr_mediana', 'creatinina_orina_umol_l']"
SVC,144,32,0.6508089722375436,0.6951903536106219,0.6284722222222222,0.5808580858085809,0.6692015209125475,0.6219081272084805,0.6161954598501675,186,127,87,176,"['peso_kg', 'estado_examen_balance_1', 'selenio_sangre_umol_l', 'linfocitos_abs', 'hemoglobina_g_dl', 'albumina_orina_mg_l', 'trigliceridos_mmol_l', 'raza_etnia_3.0', 'caidas_1', 'rigidez_iqr', 'leucocitos_totales', 'edad_an', 'largo_pierna_superior_cm', 'altura_cm', 'volumen_plaquetario_medio', 'plaquetas_totales', 'convulsiones_1', 'estado_elastografia_1', 'eritrocitos_totales', 'hdl_mmol_l', 'tiempo_seg_cond4', 'tamano_manguito_pa_3.0', 'pulso', 'eosinofilos_abs', 'psu', 'cap_iqr', 'imc', 'toma_suplementos_1', 'volumen_corpuscular_medio', 'elegibilidad_balance_1', 'medicacion_osteoporosis_1', 'monocitos_abs']"
LogisticRegression,136,31,0.6915425629711345,0.667131824955968,0.6440972222222222,0.6058394160583942,0.6311787072243346,0.6182495344506518,0.6159751325247703,205,108,97,166,"['largo_brazo_superior_cm', 'pulso', 'tiempo_seg_cond1', 'hemoglobina_g_dl', 'medicacion_osteoporosis_1', 'manganeso_sangre_nmol_l', 'creatinina_orina_umol_l', 'plaquetas_totales', 'eosinofilos_abs', 'ratio_albumina_creatinina', 'neutrofilos_abs', 'caidas_1', 'hdl_mmol_l', 'plomo_sangre_umol_l', 'cadmio_sangre_nmol_l', 'estado_examen_balance_1', 'linfocitos_abs', 'fracturas_1', 'leucocitos_totales', 'raza_etnia_4.0', 'elegibilidad_balance_1', 'trigliceridos_mmol_l', 'peso_kg', 'raza_etnia_7.0', ""tipo_sonda_elasto_b'M'"", ""tipo_sonda_elasto_b'XL'"", 'genero_1', 'edad_an', 'intentos_totales_elasto', 'ratio_iqr_mediana', 'tamano_manguito_pa_3.0']"
LogisticRegression,106,4,0.20241772384629528,0.8319739872645983,0.5104166666666666,0.4789356984478936,0.8212927756653993,0.6050420168067226,0.6158785293348958,78,235,47,216,"['estado_elastografia_1', 'caidas_1', 'raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,134,4,0.20241772384629528,0.8319739872645983,0.5104166666666666,0.4789356984478936,0.8212927756653993,0.6050420168067226,0.6158785293348958,78,235,47,216,"['estado_elastografia_1', 'medicacion_osteoporosis_1', 'caidas_1', 'raza_etnia_2.0']"
LogisticRegression,25,2,0.171143592572164,0.8599376778214335,0.4913194444444444,0.46808510638297873,0.8365019011406845,0.6002728512960437,0.615451824286061,63,250,43,220,"['caidas_1', 'raza_etnia_2.0']"
LogisticRegression,36,2,0.171143592572164,0.8599376778214335,0.4913194444444444,0.46808510638297873,0.8365019011406845,0.6002728512960437,0.615451824286061,63,250,43,220,"['raza_etnia_2.0', 'caidas_1']"
LogisticRegression,46,4,0.22005883434454865,0.817165695705189,0.5086805555555556,0.4778761061946903,0.8212927756653993,0.6041958041958042,0.6152427739829739,77,236,47,216,"['raza_etnia_2.0', 'fracturas_1', 'convulsiones_1', 'medicacion_osteoporosis_1']"
LogisticRegression,117,4,0.22005883434454865,0.817165695705189,0.5086805555555556,0.4778761061946903,0.8212927756653993,0.6041958041958042,0.6152427739829739,77,236,47,216,"['convulsiones_1', 'medicacion_osteoporosis_1', 'fracturas_1', 'raza_etnia_2.0']"
LogisticRegression,53,3,0.1657289943004229,0.864869258908007,0.484375,0.4642857142857143,0.8403041825095057,0.5981055480378891,0.6146931015752308,58,255,42,221,"['estado_examen_balance_1', 'caidas_1', 'raza_etnia_2.0']"
LogisticRegression,54,3,0.1657289943004229,0.864869258908007,0.484375,0.4642857142857143,0.8403041825095057,0.5981055480378891,0.6146931015752308,58,255,42,221,"['estado_examen_balance_1', 'caidas_1', 'raza_etnia_2.0']"
LogisticRegression,138,4,0.28269902555616844,0.7582034954613196,0.5086805555555556,0.4777777777777778,0.8174904942965779,0.603085553997195,0.6136628643852979,78,235,48,215,"['medicacion_osteoporosis_1', 'raza_etnia_2.0', 'caidas_1', 'ratio_albumina_creatinina']"
LogisticRegression,167,4,0.28269902555616844,0.7582034954613196,0.5086805555555556,0.4777777777777778,0.8174904942965779,0.603085553997195,0.6136628643852979,78,235,48,215,"['ratio_albumina_creatinina', 'raza_etnia_2.0', 'caidas_1', 'medicacion_osteoporosis_1']"
SVC,89,11,0.5420113991542563,0.7791627150792576,0.5954861111111112,0.5431034482758621,0.7186311787072244,0.618657937806874,0.613314540448407,154,159,74,189,"['edad_an', 'ratio_albumina_creatinina', 'eosinofilos_abs', 'estado_examen_balance_1', 'trigliceridos_mmol_l', 'toma_suplementos_1', 'cadmio_sangre_nmol_l', 'rigidez_mediana_kpa', 'rigidez_iqr', 'fracturas_1', 'hdl_mmol_l']"
SVC,4,2,0.09916344916344917,0.9043896490990381,0.4461805555555556,0.44509803921568625,0.8631178707224335,0.5873221216041398,0.6123059718183852,30,283,36,227,"['caidas_1', 'fracturas_1']"
SVC,7,2,0.09916344916344917,0.9043896490990381,0.4461805555555556,0.44509803921568625,0.8631178707224335,0.5873221216041398,0.6123059718183852,30,283,36,227,"['caidas_1', 'fracturas_1']"
SVC,179,2,0.09916344916344917,0.9043896490990381,0.4461805555555556,0.44509803921568625,0.8631178707224335,0.5873221216041398,0.6123059718183852,30,283,36,227,"['fracturas_1', 'caidas_1']"
SVC,198,2,0.09916344916344917,0.9043896490990381,0.4461805555555556,0.44509803921568625,0.8631178707224335,0.5873221216041398,0.6123059718183852,30,283,36,227,"['caidas_1', 'fracturas_1']"
SVC,13,4,0.22683397683397682,0.8138734588809104,0.5086805555555556,0.47767857142857145,0.8136882129277566,0.6019690576652602,0.6120824280282455,79,234,49,214,"['estado_examen_balance_1', 'medicacion_osteoporosis_1', 'fracturas_1', 'raza_etnia_2.0']"
SVC,18,4,0.22683397683397682,0.8138734588809104,0.5086805555555556,0.47767857142857145,0.8136882129277566,0.6019690576652602,0.6120824280282455,79,234,49,214,"['medicacion_osteoporosis_1', 'raza_etnia_2.0', 'fracturas_1', 'estado_examen_balance_1']"
SVC,86,28,0.6439786725501011,0.7214876033057852,0.6267361111111112,0.5805369127516778,0.6577946768060836,0.6167557932263814,0.6114400183734402,188,125,90,173,"['eosinofilos_abs', 'albumina_orina_mg_l', 'tiempo_seg_cond4', 'convulsiones_1', 'rigidez_mediana_kpa', 'monocitos_abs', 'trigliceridos_mmol_l', 'altura_cm', 'imc', 'intentos_totales_elasto', 'fracturas_1', 'elegibilidad_balance_1', 'hemoglobina_g_dl', 'cap_iqr', 'tamano_manguito_pa_5.0', 'selenio_sangre_umol_l', 'edad_an', 'toma_suplementos_1', 'hdl_mmol_l', 'raza_etnia_3.0', 'psu', 'pulso', 'largo_pierna_superior_cm', 'medicacion_osteoporosis_1', 'rigidez_iqr', 'plaquetas_totales', 'raza_etnia_4.0', ""tipo_sonda_elasto_b'XL'""]"
LogisticRegression,154,4,0.20108475822761535,0.8336133315268933,0.5017361111111112,0.473568281938326,0.8174904942965779,0.599721059972106,0.6111371668816268,74,239,48,215,"['estado_examen_balance_1', 'caidas_1', 'medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,171,4,0.20108475822761535,0.8336133315268933,0.5017361111111112,0.473568281938326,0.8174904942965779,0.599721059972106,0.6111371668816268,74,239,48,215,"['caidas_1', 'estado_examen_balance_1', 'medicacion_osteoporosis_1', 'raza_etnia_2.0']"
LogisticRegression,50,4,0.1997242140099283,0.8336268798265817,0.5052083333333334,0.47555555555555556,0.8136882129277566,0.6002805049088359,0.610808618504436,77,236,49,214,"['convulsiones_1', 'raza_etnia_2.0', 'caidas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,163,4,0.1997242140099283,0.8336268798265817,0.5052083333333334,0.47555555555555556,0.8136882129277566,0.6002805049088359,0.610808618504436,77,236,49,214,"['medicacion_osteoporosis_1', 'raza_etnia_2.0', 'convulsiones_1', 'caidas_1']"
SVC,11,4,0.1861095789667218,0.8435306868987942,0.5052083333333334,0.47555555555555556,0.8136882129277566,0.6002805049088359,0.610808618504436,77,236,49,214,"['medicacion_osteoporosis_1', 'raza_etnia_7.0', 'caidas_1', 'raza_etnia_2.0']"
SVC,20,3,0.19971502114359257,0.8385720092128437,0.5052083333333334,0.47555555555555556,0.8136882129277566,0.6002805049088359,0.610808618504436,77,236,49,214,"['caidas_1', 'medicacion_osteoporosis_1', 'raza_etnia_2.0']"
SVC,45,3,0.19971502114359257,0.8385720092128437,0.5052083333333334,0.47555555555555556,0.8136882129277566,0.6002805049088359,0.610808618504436,77,236,49,214,"['medicacion_osteoporosis_1', 'raza_etnia_2.0', 'caidas_1']"
SVC,94,9,0.5556628056628056,0.7726866278282075,0.6006944444444444,0.5489614243323442,0.7034220532319392,0.6166666666666667,0.6107456758921822,161,152,78,185,"['raza_etnia_6.0', 'rigidez_iqr', 'medicacion_osteoporosis_1', 'ratio_iqr_mediana', 'edad_an', 'monocitos_abs', 'trigliceridos_mmol_l', 'eritrocitos_totales', 'peso_kg']"
SVC,46,26,0.6711987497701783,0.6540848123560494,0.6423611111111112,0.6075471698113207,0.6121673003802282,0.6098484848484849,0.6093952220388836,209,104,102,161,"['volumen_plaquetario_medio', 'cadmio_sangre_nmol_l', 'peso_kg', 'intentos_totales_elasto', 'tiempo_seg_cond3', 'volumen_corpuscular_medio', 'plaquetas_totales', 'medicacion_osteoporosis_1', 'hdl_mmol_l', 'eritrocitos_totales', 'manganeso_sangre_nmol_l', 'tamano_manguito_pa_5.0', 'ratio_iqr_mediana', 'trigliceridos_mmol_l', ""tipo_sonda_elasto_b'M'"", 'elegibilidad_balance_1', 'convulsiones_1', 'rigidez_mediana_kpa', 'raza_etnia_2.0', 'neutrofilos_abs', 'periodo_examen_1', 'pulso', 'raza_etnia_3.0', 'toma_suplementos_1', 'rigidez_iqr', 'ratio_pobreza']"
SVC,82,23,0.6630906416620702,0.6623086302669015,0.6302083333333334,0.5868055555555556,0.6425855513307985,0.6134301270417423,0.6091175538656528,194,119,94,169,"['tamano_manguito_pa_5.0', 'trigliceridos_mmol_l', 'volumen_plaquetario_medio', 'toma_suplementos_1', 'leucocitos_totales', ""tipo_sonda_elasto_b'M'"", 'raza_etnia_2.0', 'intentos_totales_elasto', 'pulso', 'manganeso_sangre_nmol_l', 'fracturas_1', 'elegibilidad_balance_1', 'monocitos_abs', 'cadmio_sangre_nmol_l', 'ratio_iqr_mediana', 'ancho_distribucion_eritrocitos', 'tiempo_seg_cond3', 'medicacion_osteoporosis_1', 'volumen_corpuscular_medio', 'eritrocitos_totales', 'peso_kg', 'hdl_mmol_l', 'plaquetas_totales']"
SVC,72,30,0.6453851810994669,0.7149166779569164,0.6163194444444444,0.567741935483871,0.6692015209125475,0.6143106457242583,0.6083257696553416,179,134,87,176,"['tamano_manguito_pa_5.0', 'albumina_orina_mg_l', 'raza_etnia_3.0', 'toma_suplementos_1', 'edad_an', 'rigidez_iqr', 'cap_iqr', 'convulsiones_1', 'ratio_albumina_creatinina', 'medicacion_osteoporosis_1', 'cadmio_sangre_nmol_l', 'linfocitos_abs', 'intentos_totales_elasto', 'imc', 'plaquetas_totales', 'elegibilidad_balance_1', 'pulso', 'mercurio_sangre_nmol_l', 'selenio_sangre_umol_l', 'eosinofilos_abs', 'monocitos_abs', ""tipo_sonda_elasto_b'XL'"", 'raza_etnia_4.0', 'psu', 'altura_cm', 'largo_pierna_superior_cm', 'hdl_mmol_l', 'hemoglobina_g_dl', 'trigliceridos_mmol_l', 'fracturas_1']"
SVC,125,25,0.661702518845376,0.6623492751659666,0.6388888888888888,0.6022304832713755,0.6159695817490495,0.6090225563909775,0.6077261226624451,206,107,101,162,"['raza_etnia_2.0', 'toma_suplementos_1', 'pulso', 'intentos_totales_elasto', 'monocitos_abs', 'hdl_mmol_l', 'ratio_iqr_mediana', 'tiempo_seg_cond3', 'raza_etnia_3.0', 'plaquetas_totales', 'neutrofilos_abs', 'ldl_martin_mmol_l', 'manganeso_sangre_nmol_l', 'elegibilidad_balance_1', 'eritrocitos_totales', 'cadmio_sangre_nmol_l', 'volumen_plaquetario_medio', 'tamano_manguito_pa_5.0', 'convulsiones_1', 'trigliceridos_mmol_l', 'rigidez_mediana_kpa', 'peso_kg', 'tamano_manguito_pa_4.0', 'periodo_examen_1', 'rigidez_iqr']"
SVC,41,26,0.6766776981062695,0.6459422842433274,0.6371527777777778,0.5992647058823529,0.6197718631178707,0.6093457943925233,0.60746756877656,204,109,100,163,"['trigliceridos_mmol_l', 'volumen_corpuscular_medio', 'neutrofilos_abs', 'manganeso_sangre_nmol_l', 'convulsiones_1', 'rigidez_mediana_kpa', 'eritrocitos_totales', 'toma_suplementos_1', 'intentos_totales_elasto', 'tamano_manguito_pa_3.0', 'conc_hemoglobina_media', 'elegibilidad_balance_1', 'cadmio_sangre_nmol_l', 'medicacion_osteoporosis_1', 'volumen_plaquetario_medio', 'hdl_mmol_l', 'pulso', 'periodo_examen_1', 'plaquetas_totales', 'peso_kg', 'raza_etnia_3.0', 'ratio_iqr_mediana', 'tamano_manguito_pa_5.0', ""tipo_sonda_elasto_b'M'"", 'ratio_pobreza', 'caidas_1']"
SVC,130,28,0.6507813936385365,0.7033193334236554,0.6180555555555556,0.5704918032786885,0.6615969581749049,0.6126760563380281,0.6069338652371751,182,131,89,174,"['leucocitos_totales', 'raza_etnia_3.0', 'elegibilidad_balance_1', ""tipo_sonda_elasto_b'XL'"", 'tamano_manguito_pa_5.0', 'altura_cm', 'rigidez_iqr', 'trigliceridos_mmol_l', 'medicacion_osteoporosis_1', 'intentos_totales_elasto', 'monocitos_abs', 'raza_etnia_4.0', 'plaquetas_totales', 'edad_an', 'hemoglobina_g_dl', 'toma_suplementos_1', 'mercurio_sangre_nmol_l', 'largo_pierna_superior_cm', 'imc', 'cap_iqr', 'pulso', 'tiempo_seg_cond4', 'psu', 'hdl_mmol_l', 'selenio_sangre_umol_l', 'convulsiones_1', 'albumina_orina_mg_l', 'eosinofilos_abs']"
SVC,93,20,0.6194888766317337,0.7462132502370953,0.6232638888888888,0.5777027027027027,0.6501901140684411,0.6118067978533095,0.6066976672489981,188,125,92,171,"['raza_etnia_7.0', 'eosinofilos_abs', 'tamano_manguito_pa_3.0', 'genero_1', 'ratio_iqr_mediana', 'ratio_albumina_creatinina', 'caidas_1', ""tipo_sonda_elasto_b'XL'"", 'convulsiones_1', 'tamano_manguito_pa_5.0', 'rigidez_iqr', 'pais_nacimiento_1', 'trigliceridos_mmol_l', 'rigidez_mediana_kpa', 'pulso', 'plaquetas_totales', 'periodo_examen_1', 'edad_an', 'imc', 'hdl_mmol_l']"
SVC,63,22,0.6548722191579335,0.6804498035496545,0.6284722222222222,0.5865724381625441,0.6311787072243346,0.608058608058608,0.6044149457872603,196,117,97,166,"['periodo_examen_1', 'raza_etnia_3.0', 'convulsiones_1', 'hdl_mmol_l', 'elegibilidad_balance_1', 'genero_1', 'caidas_1', 'peso_kg', 'plaquetas_totales', 'conc_hemoglobina_media', 'volumen_plaquetario_medio', 'fracturas_1', 'medicacion_osteoporosis_1', ""tipo_sonda_elasto_b'M'"", 'cadmio_sangre_nmol_l', 'tamano_manguito_pa_5.0', 'trigliceridos_mmol_l', 'rigidez_mediana_kpa', 'pulso', 'albumina_orina_mg_l', 'ratio_pobreza', 'ratio_iqr_mediana']"
LogisticRegression,121,26,0.6929306857878287,0.6655331255927381,0.6354166666666666,0.599250936329588,0.6083650190114068,0.6037735849056604,0.6028965694023155,206,107,103,160,"['creatinina_orina_umol_l', 'ratio_iqr_mediana', 'trigliceridos_mmol_l', 'medidas_validas_elasto', 'rigidez_mediana_kpa', 'edad_an', 'convulsiones_1', 'hdl_mmol_l', 'caidas_1', 'elegibilidad_balance_1', 'hemoglobina_g_dl', 'ratio_albumina_creatinina', 'intentos_totales_elasto', 'peso_kg', 'eosinofilos_abs', 'plomo_sangre_umol_l', 'raza_etnia_7.0', 'pulso', ""tipo_sonda_elasto_b'XL'"", 'linfocitos_abs', 'neutrofilos_abs', 'raza_etnia_4.0', 'proteina_c_reactiva_mg_l', 'estado_elastografia_1', 'mercurio_sangre_nmol_l', 'medicacion_osteoporosis_1']"
SVC,96,23,0.6317521603235889,0.7396829697872918,0.6111111111111112,0.5635179153094463,0.6577946768060836,0.6070175438596491,0.6012286199081012,179,134,90,173,"['genero_1', ""tipo_sonda_elasto_b'XL'"", 'edad_an', 'periodo_examen_1', 'ratio_albumina_creatinina', 'altura_cm', 'pulso', 'raza_etnia_7.0', 'tamano_manguito_pa_3.0', 'imc', 'trigliceridos_mmol_l', 'hdl_mmol_l', 'caidas_1', 'rigidez_iqr', 'cadmio_sangre_nmol_l', 'medicacion_osteoporosis_1', 'toma_suplementos_1', 'tiempo_seg_cond3', 'eosinofilos_abs', 'psu', 'tamano_manguito_pa_5.0', 'plaquetas_totales', 'raza_etnia_3.0']"
LogisticRegression,168,27,0.6902371759514617,0.6671589215553448,0.6336805555555556,0.5977443609022557,0.6045627376425855,0.6011342155009451,0.6004717115983875,206,107,104,159,"['edad_an', 'hemoglobina_g_dl', 'ratio_albumina_creatinina', 'eosinofilos_abs', 'mercurio_sangre_nmol_l', 'raza_etnia_7.0', 'caidas_1', 'neutrofilos_abs', 'proteina_c_reactiva_mg_l', 'fracturas_1', 'medicacion_osteoporosis_1', 'plomo_sangre_umol_l', 'convulsiones_1', 'pais_nacimiento_1', 'creatinina_orina_umol_l', 'peso_kg', 'peso_flebotomia', ""tipo_sonda_elasto_b'XL'"", 'elegibilidad_balance_1', 'tiempo_seg_cond4', 'pulso', 'cadmio_sangre_nmol_l', 'volumen_corpuscular_medio', 'ratio_iqr_mediana', 'trigliceridos_mmol_l', 'hdl_mmol_l', 'intentos_totales_elasto']"
LogisticRegression,175,26,0.6902187902187902,0.6671860181547216,0.6319444444444444,0.5947955390334573,0.6083650190114068,0.6015037593984962,0.6002233310246371,204,109,103,160,"['albumina_orina_mg_l', 'rigidez_mediana_kpa', 'pulso', 'ratio_iqr_mediana', 'medicacion_osteoporosis_1', 'eosinofilos_abs', 'hemoglobina_g_dl', 'plomo_sangre_umol_l', 'creatinina_orina_umol_l', 'edad_an', 'convulsiones_1', 'intentos_totales_elasto', 'caidas_1', 'hdl_mmol_l', 'trigliceridos_mmol_l', 'peso_kg', 'peso_flebotomia', 'ratio_albumina_creatinina', ""tipo_sonda_elasto_b'XL'"", 'raza_etnia_4.0', 'proteina_c_reactiva_mg_l', 'elegibilidad_balance_1', 'linfocitos_abs', 'mercurio_sangre_nmol_l', 'raza_etnia_7.0', 'neutrofilos_abs']"
SVC,44,3,0.22004044861187716,0.8187779433681074,0.4861111111111111,0.46373626373626375,0.8022813688212928,0.5877437325905293,0.5991543057702753,69,244,52,211,"['raza_etnia_2.0', 'caidas_1', 'fracturas_1']"
SVC,92,3,0.22004044861187716,0.8187779433681074,0.4861111111111111,0.46373626373626375,0.8022813688212928,0.5877437325905293,0.5991543057702753,69,244,52,211,"['fracturas_1', 'caidas_1', 'raza_etnia_2.0']"
LogisticRegression,20,3,0.25828277256848686,0.7709659937677821,0.5190972222222222,0.48333333333333334,0.7718631178707225,0.5944363103953147,0.598745247148289,96,217,60,203,"['manganeso_sangre_nmol_l', 'raza_etnia_2.0', 'medicacion_osteoporosis_1']"
LogisticRegression,108,3,0.25828277256848686,0.7709659937677821,0.5190972222222222,0.48333333333333334,0.7718631178707225,0.5944363103953147,0.598745247148289,96,217,60,203,"['manganeso_sangre_nmol_l', 'medicacion_osteoporosis_1', 'raza_etnia_2.0']"
SVC,110,22,0.6589538518109948,0.6655873187914917,0.6267361111111112,0.5869565217391305,0.6159695817490495,0.601113172541744,0.5985617457430981,199,114,101,162,"['plaquetas_totales', 'volumen_plaquetario_medio', 'elegibilidad_balance_1', 'raza_etnia_2.0', 'trigliceridos_mmol_l', 'aprueba_cond4_1', 'fracturas_1', 'genero_1', 'ratio_pobreza', 'cadmio_sangre_nmol_l', 'linfocitos_abs', 'rigidez_mediana_kpa', 'raza_etnia_3.0', 'medicacion_osteoporosis_1', 'albumina_orina_mg_l', 'pulso', 'caidas_1', 'convulsiones_1', 'peso_kg', ""tipo_sonda_elasto_b'M'"", 'conc_hemoglobina_media', 'hdl_mmol_l']"
SVC,138,30,0.6507722007722008,0.7099309036715892,0.6076388888888888,0.5602605863192183,0.6539923954372624,0.6035087719298246,0.5977533099664359,178,135,91,172,"['psu', 'ratio_albumina_creatinina', 'cap_iqr', 'ratio_iqr_mediana', 'estado_elastografia_1', 'medicacion_osteoporosis_1', ""tipo_sonda_elasto_b'XL'"", 'altura_cm', 'selenio_sangre_umol_l', 'raza_etnia_4.0', 'elegibilidad_balance_1', 'toma_suplementos_1', 'rigidez_iqr', 'mercurio_sangre_nmol_l', 'raza_etnia_3.0', 'eosinofilos_abs', 'cadmio_sangre_nmol_l', 'trigliceridos_mmol_l', 'hdl_mmol_l', 'hemoglobina_g_dl', 'fracturas_1', 'aprueba_cond4_1', 'pulso', 'monocitos_abs', 'edad_an', ""tipo_sonda_elasto_b'M'"", 'plaquetas_totales', 'raza_etnia_2.0', 'imc', 'ancho_distribucion_eritrocitos']"
LogisticRegression,99,4,0.2050928479499908,0.8220295352933208,0.4878472222222222,0.46444444444444444,0.7946768060836502,0.5862552594670407,0.5965373891001268,72,241,54,209,"['raza_etnia_2.0', 'convulsiones_1', 'fracturas_1', 'caidas_1']"
LogisticRegression,160,4,0.2050928479499908,0.8220295352933208,0.4878472222222222,0.46444444444444444,0.7946768060836502,0.5862552594670407,0.5965373891001268,72,241,54,209,"['convulsiones_1', 'fracturas_1', 'raza_etnia_2.0', 'caidas_1']"
SVC,68,22,0.6372127229270086,0.7297114212166372,0.6076388888888888,0.5610561056105611,0.6463878326996197,0.6007067137809188,0.5951887964461846,180,133,93,170,"['hdl_mmol_l', 'trigliceridos_mmol_l', 'peso_kg', 'edad_an', 'ratio_albumina_creatinina', 'tamano_manguito_pa_3.0', 'raza_etnia_7.0', 'rigidez_iqr', 'eosinofilos_abs', 'pulso', 'raza_etnia_3.0', 'tamano_manguito_pa_5.0', 'imc', 'periodo_examen_1', 'toma_suplementos_1', ""tipo_sonda_elasto_b'XL'"", 'plaquetas_totales', 'tiempo_seg_cond3', 'medicacion_osteoporosis_1', 'psu', 'cadmio_sangre_nmol_l', 'caidas_1']"
LogisticRegression,23,5,0.39676411104982534,0.7430971413087658,0.5434027777777778,0.5,0.7376425855513308,0.5960061443932412,0.5950570342205324,119,194,69,194,"['ratio_albumina_creatinina', 'tiempo_seg_cond3', 'tamano_manguito_pa_3.0', 'tiempo_seg_cond1', 'raza_etnia_4.0']"
LogisticRegression,27,5,0.39676411104982534,0.7430971413087658,0.5434027777777778,0.5,0.7376425855513308,0.5960061443932412,0.5950570342205324,119,194,69,194,"['tiempo_seg_cond3', 'raza_etnia_4.0', 'ratio_albumina_creatinina', 'tiempo_seg_cond1', 'tamano_manguito_pa_3.0']"
LogisticRegression,3,5,0.3817889317889318,0.7579731743666172,0.5451388888888888,0.5012987012987012,0.7338403041825095,0.595679012345679,0.5943153424522245,121,192,70,193,"['tamano_manguito_pa_3.0', 'ratio_albumina_creatinina', 'raza_etnia_6.0', 'tiempo_seg_cond1', 'raza_etnia_4.0']"
LogisticRegression,29,5,0.3817889317889318,0.7579731743666172,0.5451388888888888,0.5012987012987012,0.7338403041825095,0.595679012345679,0.5943153424522245,121,192,70,193,"['raza_etnia_6.0', 'ratio_albumina_creatinina', 'raza_etnia_4.0', 'tiempo_seg_cond1', 'tamano_manguito_pa_3.0']"
SVC,78,20,0.6099834528405956,0.7495190353610621,0.6059027777777778,0.5592105263157895,0.6463878326996197,0.599647266313933,0.5940814488693216,179,134,93,170,"['toma_suplementos_1', 'edad_an', 'periodo_examen_1', 'caidas_1', 'rigidez_iqr', 'hdl_mmol_l', 'genero_1', 'plaquetas_totales', 'rigidez_mediana_kpa', 'tiempo_seg_cond3', 'convulsiones_1', 'pulso', 'trigliceridos_mmol_l', 'eosinofilos_abs', ""tipo_sonda_elasto_b'XL'"", 'ratio_albumina_creatinina', 'ratio_iqr_mediana', 'tamano_manguito_pa_3.0', 'raza_etnia_7.0', 'imc']"
LogisticRegression,94,4,0.20781393638536497,0.8220159869936323,0.4809027777777778,0.46017699115044247,0.7908745247148289,0.5818181818181818,0.5924560045761971,69,244,55,208,"['caidas_1', 'estado_examen_balance_1', 'raza_etnia_2.0', 'fracturas_1']"
LogisticRegression,107,4,0.20781393638536497,0.8220159869936323,0.4809027777777778,0.46017699115044247,0.7908745247148289,0.5818181818181818,0.5924560045761971,69,244,55,208,"['raza_etnia_2.0', 'fracturas_1', 'estado_examen_balance_1', 'caidas_1']"
SVC,6,4,0.24316050744622175,0.7973987264598292,0.4982638888888889,0.4700460829493088,0.7756653992395437,0.5853658536585366,0.5922938094654028,83,230,59,204,"['fracturas_1', 'caidas_1', 'raza_etnia_2.0', 'medicacion_osteoporosis_1']"
SVC,26,4,0.24316050744622175,0.7973987264598292,0.4982638888888889,0.4700460829493088,0.7756653992395437,0.5853658536585366,0.5922938094654028,83,230,59,204,"['raza_etnia_2.0', 'fracturas_1', 'caidas_1', 'medicacion_osteoporosis_1']"
LogisticRegression,76,4,0.3981522338665196,0.739832001083864,0.5434027777777778,0.5,0.7300380228136882,0.5935085007727975,0.5920152091254753,121,192,71,192,"['ratio_albumina_creatinina', 'tamano_manguito_pa_3.0', 'raza_etnia_4.0', 'convulsiones_1']"
LogisticRegression,111,4,0.403557639271925,0.7381791085218805,0.5434027777777778,0.5,0.7300380228136882,0.5935085007727975,0.5920152091254753,121,192,71,192,"['tiempo_seg_cond1', 'tamano_manguito_pa_3.0', 'raza_etnia_4.0', 'ratio_albumina_creatinina']"
